parallax,gaia_magnitude,teff
0.020060300374607012,13.094895,3558.8224223523116
0.020060532101244213,13.977025,3204.1936471262466
0.0200606196616192,10.682873,3906.2067721044505
0.020060703619639055,12.741454,3578.4078040748022
0.020060885748907114,13.0999775,3142.4752943586072
0.02006138032930894,13.31011,3347.1035857482357
0.020061648081715098,13.780735,2961.1856826634703
0.02006185265543525,6.8522086,6395.683117394482
0.02006190052245682,12.263052,3448.5792163727538
0.020062594966386748,11.76638,3659.519609949944
0.02006298138696123,11.737676,3879.918354813504
0.02006326543869245,13.915118,3131.122283452132
0.02006328510205936,12.561051,3357.955753459475
0.020063360525694896,9.267609,4108.022478420635
0.02006341429851712,6.3990173,6776.023262770073
0.020064402179837158,13.034113,3297.312836027503
0.020064564960840615,12.897306,3260.759361834182
0.020064814041756942,13.525057,3197.010352936512
0.02006485783165216,13.177656,3967.4755063697457
0.02006503548551717,11.556283,3865.286779903097
0.02006582075015577,12.95932,3347.7080495073806
0.020066208965104852,13.813139,3179.675868779216
0.020066865772964335,10.613965,4325.888429362107
0.020067443720330296,13.496286,3064.158495421685
0.02006783725481284,9.015556,5121.871700595951
0.020068232286267744,12.743497,3590.810732367675
0.020068368591483577,7.23868,6045.895223675973
0.020068598604489396,13.514567,3163.1126046031422
0.020069739545320934,11.100765,3991.6364909379668
0.020070127335329296,13.440625,3302.9278467619843
0.020070181530957586,12.863757,3482.192817828659
0.02007049809196528,13.68039,3181.6354698999403
0.02007058688065913,11.655008,3728.20052332671
0.020071066410028725,11.690216,3630.580426823191
0.02007107225034524,13.315974,3317.1927763631156
0.020071271180602628,13.597386,3260.587457376175
0.020071355401148686,10.613924,4306.267864258322
0.020071943188736577,13.623786,3267.6147231056952
0.020071969180755204,8.824495,5379.9673423215445
0.020072089104187826,13.392108,3179.2170936107846
0.0200721847688974,6.8218646,6101.1769668874595
0.02007232005648336,13.087722,3425.275412886139
0.02007260296503143,9.757415,5059.300514981092
0.02007260867530052,11.920238,3684.6008961392263
0.02007319497011964,11.031408,4104.673502730931
0.02007356325730248,11.589323,3826.9583345311917
0.02007408953252152,9.740477,4631.489389879413
0.02007462570749193,13.303339,3228.6779150772386
0.02007490970204432,12.986413,3226.6368362828334
0.020074934487519885,12.521889,3466.871509010096
0.02007631798563706,11.567344,3766.0693397029563
0.020076495083268146,9.255628,5092.78491939404
0.020076641188452878,13.2080765,3429.040900108993
0.020077203981117685,10.593341,4266.37672955386
0.02007799170701005,9.477982,5011.293272089439
0.02007902564035125,13.2437935,3313.740945796689
0.02007986616899897,13.053872,3472.0149831011745
0.02007991232799435,11.660982,3844.949527110796
0.020079928505465222,13.9888315,3143.837931299208
0.02007994804619264,10.589717,4186.856143069641
0.020080075392857482,12.865901,3396.0965537679285
0.020081932122998965,11.850601,3593.3340318318174
0.020083313220690648,13.245354,3315.440256266201
0.020083511966406804,9.830774,4582.6884816125
0.020083556166318843,13.76971,3051.1465703953913
0.020083617235007813,13.780735,3247.648771379754
0.02008386744006252,12.852973,3315.8445785941026
0.02008423398647973,4.2510796,4975.215452324866
0.02008467258332384,12.399833,3522.413585580752
0.020084900576164164,13.046912,3379.5099633138375
0.02008540775101234,13.083643,3257.665439040171
0.020085724603899985,12.429671,3531.144834323016
0.020085783065248684,12.3565035,3594.254359225286
0.020086953480536514,9.924641,4759.300767600743
0.020086985875472616,8.646961,5451.735621703928
0.02008780828109332,9.851887,4800.102493555959
0.020088611941271702,13.365619,3388.0693963999865
0.020088667268812702,13.180202,3215.084284510108
0.020088937468981483,6.59929,5769.345590629635
0.020089502215375896,13.264007,3179.5066242770295
0.020089756713501182,5.5648713,6449.295928445354
0.02008982256080932,12.635476,3291.3908987267296
0.020090157374163902,13.2748575,3120.4130763612466
0.020090394328756093,10.572736,4269.678667248005
0.020090830497623637,10.517879,4330.140067935358
0.020091135123067264,11.068986,4054.320230615857
0.02009150376567264,13.608816,2906.7919036388903
0.020091529522211,13.787459,3135.0283369870394
0.020091542214267493,13.416378,3288.196647202485
0.02009179278333453,5.820564,6951.931928157862
0.02009334607613022,10.494567,4316.006612766727
0.02009357736590265,9.811841,4714.907733418809
0.02009375023164984,10.989079,4223.819324110391
0.02009394388260008,13.216789,3304.379753846419
0.02009451181601462,8.108743,5632.6022264710855
0.020094602362271258,13.824076,3193.0167654790957
0.020094602804992298,13.321594,3233.1972543585757
0.02009467722335587,11.069483,4139.675273990516
0.020095332322002897,10.336647,4585.4008424438
0.020095749154466023,13.024625,3354.094266646511
0.020095845919756123,10.433245,4300.638028567756
0.020096088041956704,11.422306,3855.3642521597735
0.020096768733371198,12.915016,3159.6905074880437
0.020097749300709476,6.6276655,6452.635001197059
0.020098318187782512,12.285752,3571.7251246814903
0.02009852859634534,8.049398,5962.710917215583
0.020098903000936332,8.372688,5719.357268659361
0.02009897757695683,13.541277,3240.3593787655864
0.020099308506160356,13.0785675,3285.7136388478207
0.02009974911880025,13.625079,3118.955155025823
0.020099854963250657,11.039047,4164.485220775612
0.02010052754116024,13.002202,3377.7451812727
0.020100799232907123,13.349636,3044.0031876352764
0.02010086950504315,11.225805,4048.7406649049585
0.020101241538986337,13.512732,3248.8296151133854
0.020101558255500362,4.731968,8080.276084936679
0.02010182755688025,9.066265,5292.274811434301
0.02010208015363648,10.841942,4094.881100640607
0.020102619572129398,13.509909,3246.6792128830575
0.020103634071370783,12.37042,3406.596582448795
0.020103983470473923,13.562397,3197.589933902978
0.02010426904742101,7.59236,5821.443268041641
0.02010427552904084,11.104488,4198.46411600597
0.020105169875845028,12.907515,3322.1887361400336
0.020105275927880157,13.20112,3368.2540078674338
0.020105617291313375,11.26305,3924.556527397948
0.020105632128285596,12.569204,3487.4738920594214
0.020106099345683942,13.131251,3384.6255475839007
0.020106232999708245,10.126882,4507.757051073276
0.02010641305976445,13.320711,3259.264138489248
0.020106574080637724,12.94577,3264.9190529160496
0.02010694433797062,12.573044,3537.708899451321
0.02010723134115105,12.835848,3381.3831901723393
0.02010788421193392,11.84575,3710.687308448318
0.020108262899414846,8.38623,5781.622251059967
0.02010863493261191,11.08993,3975.2113622995557
0.020108843613190895,11.689344,3702.0936801378048
0.020109069402954736,10.485105,4161.159691434474
0.02010966634185217,8.659588,5278.383549010395
0.020110138531165996,13.661403,3120.5242365859713
0.020110692621379808,13.735365,3086.1497998792233
0.02011106089143663,13.033388,
0.020111372081725507,12.9884615,3528.2585045754327
0.0201123815030998,6.980991,6332.850693399692
0.020112854539054405,10.092051,4486.2534686340405
0.02011321959439417,8.380721,5690.457469790553
0.02011328503429325,10.25694,
0.02011339557502721,7.8988533,5884.191068828367
0.02011378523825066,6.4399915,6383.343544196777
0.020113876086793225,12.63329,3592.318143793016
0.020114144569307775,11.268544,3898.376036741339
0.02011430482153664,9.906559,4683.786665270895
0.02011464500333881,11.993268,3665.266948614641
0.020114686877955614,10.650284,4276.750892392569
0.020114817421501154,12.712532,3304.7271073155944
0.020114995850113965,12.448094,3576.2752647913085
0.020116030461660214,12.009055,3621.7757015898096
0.020116122848719782,13.9599695,3130.0507524497557
0.02011614134237649,13.306308,3191.24321631099
0.020116185169179564,11.98653,3546.823701202809
0.020116389225668312,13.523422,3230.1927276271745
0.020116735294788204,13.107068,3153.9530044193443
0.02011763663863305,11.975419,3626.525569992673
0.020117869739851867,8.853298,5146.66251936239
0.02011826251219221,6.291094,6750.511780685557
0.020119019973996868,12.326552,3488.578573775699
0.020119269508184025,8.673922,5395.136562368475
0.02011961702359102,6.326626,6530.789897631034
0.020121243257561632,10.2180805,4430.497961980658
0.020121912326220865,7.7783813,6082.84569392389
0.020122460365981625,12.648577,3424.9030447268447
0.020122565857761412,6.748166,5953.62522999945
0.020122606847643304,10.850728,4045.9552350145527
0.020123195855275403,13.608701,3150.9093506563527
0.02012342035358743,12.588993,3623.1772189473722
0.0201234977763288,11.409687,3805.9821216533023
0.020123633876834343,11.190503,3618.9096519225
0.020124223688791323,11.639247,3794.4829388097496
0.02012433107420856,13.585008,
0.02012464053345329,11.742502,3600.056179874627
0.02012501925418555,13.440367,3153.1429031241314
0.020127397473668436,12.444887,3424.6597759271262
0.020127992271363585,13.9456835,3120.6792804065253
0.02012823698266442,8.489329,5435.868612164724
0.020128515084037048,13.86043,3145.0146768549525
0.02012856025013116,13.322059,
0.020128958656385938,6.740856,5814.17067697188
0.020128988459446346,9.874301,4775.754698887373
0.020129069848820517,12.22817,3641.2060839899214
0.020129978414684304,7.9140706,5820.968199741712
0.02013003056179213,12.390819,3341.2118193414076
0.02013021370840607,9.828962,4815.141863484597
0.020130472495575962,10.5799465,4322.344572374234
0.02013086033696864,13.830615,3209.5352929664255
0.02013105561748961,10.439154,3337.163161706384
0.020131259443450254,5.725761,4965.517235456409
0.020131613906063984,13.555767,3204.976032022338
0.02013200371920014,9.663118,4906.958692338869
0.020132587476239597,13.6755705,3120.1966194308447
0.0201326725398446,9.801705,4722.600814183123
0.020133233682369325,7.1787014,5664.242159477841
0.020133250841185276,11.357315,3820.5502865392336
0.020133750655321386,12.296002,3641.1227720596044
0.020134631912608263,8.942787,5266.013751292047
0.0201347652780764,13.923946,3254.492363081852
0.020135088836405222,13.810262,3275.4025616431945
0.020135156349748804,12.452555,3433.8589444423305
0.020135292712787887,12.55907,3511.935099890367
0.020136043553113745,7.503518,5545.729274944415
0.0201362086380514,13.833814,3181.961061412459
0.02013789190169387,11.287787,3890.892636905227
0.020137913650431077,13.688067,3063.9894127057605
0.02013829164321352,13.636787,3208.8744826252114
0.0201383853682006,12.976042,3416.858695546089
0.020139400684894494,12.929013,3471.937103627415
0.020139552537262656,12.260996,3619.2872042571316
0.02014077171557636,5.2126265,7414.579283511018
0.020141672334944447,13.728444,3040.591221974321
0.020141733779808695,11.663288,3637.984164240974
0.020141855643576206,13.7169695,3323.430564474921
0.020142071114033825,13.816833,3131.9491929326255
0.020142183568647033,13.905151,
0.020142406680516856,13.70744,3263.948142279104
0.020142675314047006,11.708696,3701.066396808218
0.020143276548970118,12.157619,3692.9716549389495
0.02014346268205213,11.150274,3983.169274108562
0.020144638835427876,11.077694,4044.3119282285115
0.02014494111878238,12.565465,3462.4569415623096
0.02014616435406434,13.6549425,3230.8278653852094
0.020146747035715548,9.258361,5195.0392415857195
0.02014688334006664,12.16658,3575.1933154650355
0.020147644374423818,12.122556,3565.1520469012357
0.02014850563497481,12.492289,3544.8075523372163
0.020148563991231324,13.505514,3231.41775868279
0.02014859598558119,9.675799,5014.008612161622
0.0201498278016983,9.665567,4839.295737082261
0.02015062453876812,13.284501,3280.8735948823482
0.020150643967397564,8.286324,5677.791628005582
0.02015108379876793,8.638482,5470.366551210444
0.020151540814623586,12.077328,3801.1560519960135
0.020151584543102702,13.933983,3030.4482316446083
0.02015224711332135,6.274844,6050.184857355676
0.020152468142678102,7.9195323,5937.990748736388
0.02015262759389756,9.783488,4419.702755261978
0.02015303738160916,10.776265,4067.3653508200523
0.020153042492182516,4.464427,7819.374457450179
0.020153357615972145,9.435188,4936.715202168865
0.02015359382215032,12.975587,3464.9132977172308
0.020153924409054422,9.249369,5149.732454717657
0.02015474639012224,13.440632,3156.8335326239962
0.020154835843839383,8.984213,5426.128370736363
0.020154862046404348,13.033098,3270.8653386787364
0.02015551140506615,9.711251,5434.511953194398
0.020156174264323475,13.541305,3283.268481581151
0.02015622329598889,11.019099,4117.96403991029
0.020156643902974027,9.85059,4679.375785662445
0.020157326652672607,13.985413,3228.772809125721
0.02015742931598515,7.194906,5427.36987408933
0.02015748496274543,11.323149,3796.9094162170086
0.02015804764931702,12.968733,3464.749654917341
0.020158332500571245,13.769514,3201.492101205623
0.02015881676146232,5.6573215,7431.214898955743
0.020158989390081507,12.198922,3539.9342742150247
0.02015903976407193,8.250434,5467.304952116025
0.020159074088180337,7.6888266,6085.596239053972
0.020159099973468583,9.162332,5335.982772216506
0.020159183459393618,9.7938795,4799.559709640099
0.020159185902522386,12.641486,3328.706759371841
0.020159838550200565,9.727331,4789.408386685823
0.020159891980788415,5.6501126,6168.9865480902545
0.020160005339917242,11.920753,3707.1706466999776
0.02016070317668,5.7303596,7958.651886210411
0.020160894599970478,13.922774,3165.4555373174953
0.020161772656637163,10.927214,3773.7802246220226
0.020162295891031946,13.79213,3348.0856121500783
0.02016275843986192,7.9004865,5840.678974470067
0.02016289155936644,12.573964,3486.657891654038
0.020163014924466007,8.516792,5485.677677191791
0.020163263685627607,12.972576,3353.8870221798397
0.020164218694719214,11.831393,3722.2281628017186
0.02016438741955665,13.336276,3304.5126815816525
0.02016440796540908,10.526142,3804.107303609344
0.020164786947151524,8.633298,5496.23930795956
0.02016526816633656,13.873567,3152.8746383775197
0.020165280092929148,5.6543202,6721.487472564907
0.020165337628805853,6.8826914,6542.255431136049
0.020165798739748303,12.292936,3440.8193867572386
0.02016601612012752,9.469441,5128.061223920284
0.020166323178296322,12.284095,3500.2817379197268
0.020166701610458013,13.628332,3208.5601407540767
0.020166862020685412,7.020907,6400.122272471558
0.020166951009041863,12.962464,3388.9869603632606
0.02016709907119037,13.874754,3275.454831509566
0.020167814096398857,11.935227,3653.0650472008842
0.02016803185473237,13.306311,3235.0542574767646
0.02016868581517176,4.715503,9389.151636819282
0.020169195257868013,10.1535635,4460.667063098117
0.020169613566090358,13.786329,3181.290051810906
0.020170180247443034,12.973214,3315.3516550150066
0.020170204466755152,6.916369,6355.832834521526
0.020170503228829236,9.442051,4852.11177374576
0.0201707681036436,11.699272,3759.183568567641
0.0201708280081962,12.204296,3430.4498856176897
0.020171102758255052,13.645443,3066.1359672005187
0.02017117049447833,13.344414,3208.2618631549303
0.020172202738634702,12.468173,3522.80249861725
0.020172573322460644,11.681978,3686.154958565713
0.020172620556299946,12.594749,3483.7539292189776
0.0201726438558832,12.800914,3298.907742043865
0.02017303708251217,7.7352734,5838.196760846876
0.020173402552372263,11.438085,3868.4440151997496
0.02017361175948649,12.988341,3323.733641549138
0.02017363309302329,13.980151,3075.4780911013086
0.020173913762344106,13.903058,3131.021718754832
0.02017412489557212,9.475455,4955.040641931663
0.02017434800826548,12.30645,3562.7072205440872
0.020174713014608082,9.511422,4973.664738442353
0.020175011572893572,10.354167,4137.5375489436365
0.020175168744053798,12.810875,3398.85598722352
0.02017551428102688,13.578074,3312.6717752728805
0.02017586453650431,11.202382,3600.255247727498
0.020175934069808863,12.505938,3608.3668941622996
0.02017644973400778,12.680032,3348.5682507650235
0.020176696980393864,6.914458,6215.752788689707
0.02017740433791567,12.045485,3524.214292261581
0.0201774366360153,13.998177,3385.5711348363
0.02017762541725574,12.649338,3430.595863349579
0.020177804115213555,8.788408,5081.816329899737
0.020177953459655205,11.543962,3685.2636130917863
0.02017816273769651,13.941185,3201.8220764832704
0.020178487093438762,13.476478,3408.0372930489552
0.0201789003908039,13.106594,3241.0919242713526
0.02017901273641361,11.845066,3643.562497653679
0.02017918294945389,7.51097,5998.63732228938
0.02017921936830759,10.920016,4154.548278026879
0.020179605444309832,10.170431,4522.753281845333
0.020179953711796882,12.476447,3381.8887901814205
0.020180982103151723,12.712815,3420.9541804734677
0.020182037780941523,13.82468,3271.201719476323
0.020182494099155665,11.549067,3747.6152206802017
0.020182718688870917,12.854245,3548.064591167073
0.020185588437953778,12.815829,3247.309663295947
0.020186194266332426,12.5929,3451.8802604234293
0.02018622384156155,6.50101,6015.371591563601
0.02018651223257799,6.441533,6163.251037283775
0.020186662032868088,11.839209,3764.958494218289
0.02018700590181124,8.975515,5387.210553580591
0.020187753394088053,13.128235,3299.5376068303885
0.0201885619931556,13.903978,3299.794042919094
0.02018951796798025,10.390047,4255.625918377123
0.02019028768277899,12.476641,3748.7689672133597
0.02019087607100154,12.508412,3473.224053096834
0.02019134849541945,13.359953,3184.9864992778457
0.02019232387513,9.6708355,4771.583957905461
0.02019249188987913,13.622347,3091.2651778299683
0.02019254481057804,8.7449875,5486.513961997706
0.02019283309218901,9.950235,4864.75140538145
0.02019295587675784,13.143829,3161.6228126911346
0.020194251110683552,8.348257,5644.383091666505
0.020194440938211544,11.601798,3712.010569878258
0.020194729419606212,8.471561,5654.242738792329
0.020194857262031025,13.031839,3275.7227623975896
0.020195050883096165,13.170201,3429.203613006863
0.02019515926263593,12.006369,3896.2094367884292
0.02019540665100558,6.4739842,6499.544271194107
0.02019543863894723,12.3261175,3543.579190156169
0.020195496641980743,13.387151,3324.3300832085506
0.020196162626894904,13.192013,3417.837330381799
0.020196197509370465,8.9427185,5180.297168493368
0.020196503798306273,11.106108,3932.932387309965
0.020196590140679413,13.9080305,3280.9615031075905
0.020196637584731107,8.612947,5554.818751739717
0.020196874413422453,13.137561,3273.990152537029
0.020197897089732242,7.519457,5724.991918430749
0.020198185064743825,10.07185,4598.470387984377
0.020198335505362083,10.645174,4240.921320206647
0.020198645626579866,7.376251,6039.707740700014
0.02019912125707481,12.084595,3769.5772437779356
0.02019970015085517,9.360798,5284.835141930115
0.0202001138311821,9.299541,5169.143756670748
0.02020045801783126,12.799966,3379.422280509617
0.020200532901732612,8.430907,5413.494903299522
0.02020070089703082,13.784803,3196.7285478599215
0.02020071845929276,13.755516,3307.9090279964903
0.02020125822728079,8.8914385,5238.226400965862
0.020201260192834906,12.329341,3656.208709374088
0.02020204833316713,9.98964,4323.569949878791
0.020202822456096895,8.051229,5916.649538665769
0.020203092530135792,13.329429,3185.269535573237
0.02020374786600387,13.972862,3089.142134140153
0.02020475786916132,13.33862,3242.7104669714067
0.020205192490335602,8.20987,5724.338406221864
0.02020533778593704,8.332485,5748.618729192802
0.020205476006202802,11.63964,3655.6037096205378
0.020206015275319785,8.805667,5359.006263834627
0.02020633504852472,9.681523,4785.604388707981
0.02020648455755867,4.496167,6346.386105711525
0.020206622256503864,12.244794,3556.7804220738435
0.02020663023174605,10.121048,4385.443819257585
0.020207061537010348,13.500802,3328.676777308636
0.020207848412455223,8.076352,6087.450217873634
0.020207876370447925,6.9742675,6179.430062236018
0.02020791018601246,13.555437,3196.4688227554357
0.020208174947173852,12.432043,3478.880992736421
0.02020828161222952,13.197711,3377.1486447688203
0.02020828576895596,13.695967,3411.860245735056
0.020208676076481753,6.110109,6173.304134239827
0.02020872913836047,11.937005,3557.12152073381
0.02020929029008077,13.346552,3287.7343046198507
0.02020929821365932,10.787979,3933.4277765658726
0.020209402431777525,9.07366,5378.908794748573
0.02020969242280006,8.543355,5646.000338992279
0.020209735322163372,13.34512,3165.404102389391
0.02020974283489907,10.459064,3891.8813386052893
0.020209897111982685,13.894375,3030.668874577352
0.020209907343683605,10.533895,4180.036860685784
0.02021009795136242,13.217715,3155.818129867908
0.020210353094571434,13.252555,3164.7383102117406
0.02021036429339614,12.2194,3507.6628027870047
0.02021119771993896,8.236882,5734.446200729526
0.020211298464172602,10.41716,3990.766309574518
0.02021134967082128,12.188516,3595.740879901318
0.020211412812123814,10.9222,4249.479576986872
0.02021161995588239,13.037087,3277.014467054058
0.020212346118587347,8.588961,5497.50054159705
0.02021256632698401,12.997293,3312.2166945135114
0.020212961763673216,6.9503593,6341.52391981215
0.02021305411939996,12.560148,3670.9067630249197
0.020213574118199212,11.665162,3547.4222646518588
0.020213662905284344,13.301163,3414.1498302900873
0.020213808259221724,10.669197,4057.9052662339586
0.02021399187424541,13.357323,3194.5787997808684
0.020214283557254135,7.930423,5941.7683420557405
0.02021429205409648,13.379787,3192.058052915937
0.020214529924908856,8.662633,5356.077213875114
0.02021470225807701,13.627426,3244.0474034402123
0.020215591598205587,9.55346,4942.6877652645
0.02021650802202224,12.276526,3594.139375491493
0.02021686210096393,11.3717375,4001.402768259225
0.02021689166636673,12.219104,3454.5093397136147
0.020217406665933108,11.971724,3664.735215174044
0.02021765617687613,8.962137,5274.156111982608
0.020217854692508516,13.973419,3027.850664987033
0.020217891850049134,7.8598256,5820.107105598603
0.020218077082330768,13.897009,3234.280749400572
0.02021879345346835,13.183591,3114.166627962844
0.020218923391889868,13.668334,3180.9273659864966
0.02021943980326989,10.494381,3870.0014205936322
0.020219630328202457,7.221677,5276.236344993302
0.020220288322007448,11.827815,3666.9987859957814
0.020220585519942297,13.4224205,3261.8285834283874
0.020220877481465508,11.879401,3621.1436483850025
0.02022117681594423,9.483125,5202.503340239875
0.020221252350045692,12.211756,3678.8396945420022
0.020221718496834847,12.675794,3458.973101488204
0.020221908173904825,12.876841,3338.493894753399
0.02022225774751278,7.3354826,5900.177574465628
0.02022377339518029,13.480234,3273.1444561403096
0.02022382695525515,9.6908455,4801.785597685972
0.02022383276194035,12.73072,3506.5138685305683
0.0202239107482276,13.88071,3342.8907449006592
0.020224891858056763,13.285043,3273.4720934640636
0.020225490279874934,8.607956,5360.920126179042
0.02022592351000222,12.851417,3448.2673750121007
0.02022616372903233,13.513906,3289.4316312374754
0.020226572932642992,11.405727,3935.891438443615
0.020226664257766848,12.741558,3537.345095739761
0.020226822776837627,13.403863,3386.1406247417426
0.02022707365641309,13.604375,3420.5354621920387
0.020227184822757916,12.949782,3312.773476778317
0.02022733371009199,11.155896,3647.5796170105173
0.020228019194071953,9.662189,4801.448240908323
0.0202282977398505,12.795644,3434.2387518141036
0.020228425262110092,12.742528,3442.6984008533464
0.02022897252136381,13.147048,3243.7606790639047
0.02022917041156887,12.583193,3433.0071395155755
0.0202298386419031,11.251072,3953.5429327432157
0.02023019807141539,9.585345,4490.220901694863
0.020230518931563003,7.2942033,6239.784582592147
0.02023080894505362,10.313893,4480.7416173218835
